Ort::Longitude;Ort::Latitude;Ort::REDE_GIDs;Ort::Sprache;Bogennummer;Ort::Name;Transliteration WS 36;Wortform WS 36;Stammvokal WS 36;Stammvokal Überprüfung;Kategorie;Anmerkungen WS36
14,72090065;53,45884507;534975;1;51637;BERGLAND;Wat sitten doa va Vöagel boawen up de Muä?;Vöagel;öa;;;"boawen: b korrigiert; Muä: ä korrigiert"
14,97193;53,46528;153195;1;51646;DABROWICA;Wat sitte da͜oe fe Vögelke bäowe up de Muheke?;Vögelke;ö;;;
15,25306;53,43581;372767;1;51661;BOBROWNIKI;Watt sitta doe fä Vögelkes bowa uppe Müe.;Vögelkes;ö;;;
12,44102;53,27919;118999;1;51805;GRABOW;Wat sitten do'a för Vägelkens bab'n up dat Mürken?;Vägelkens;ä;;;
12,74478;53,29268;119090;1;51816;LￃﾄRZ;Watt siddn doă föă Vä̂glings bābn upp datt Müărkn?;Vä̂glings;ä̂;;;
13,03296;53,25606;124103;1;51832;AHRENSBERG;Wat sitt'n doa föa Vägel bab'n up de Mua?;Vägel;ä;;;
13,3029;53,2842;121167;1;51838;HASSELFￃﾖRDE;Wat sitten doa vonn Vögelkens bohm up dat Müaken?;Vögelkens;ö;;;
13,54424;53,30994;127114;1;51850;BUCHENHAIN;Wat sitten doa för Vöagel boaben up de Mue?;Vöagel;öa;;;
13,84477;53,28114;123968;1;51866;RￃﾖPERSDORF;Wat sitten doa för Vögelken boben up de Muerken?;Vögelken;ö;;;
14,13241;53,28371;118175;1;51877;GRￃﾜNZ;Wat sitt'n doa ven Vögelk'n bob'n up dat Müak'n?;Vögelk'n;ö;;;
14,43338106;53,28316465;547486;1;51893;PARGOW (PARGOWO);Wat sitt'n dao foar Voagel baob'n up de Muer;Voagel;oa;;;
14,66837;53,27475;374958;1;51906;ZELISLAWIEC;Wat sitten doa för Vägelkes baben up dat Müerken?;Vägelkes;ä;;;
14,94955;53,28654;150128;1;51918;SLOTNICA;Wat sitta doa fä̆ Vöägelkes boawa upp de Mueke;Vöägelkes;öä;;;
15,21516;53,28013;372998;1;51934;ZUKOWO;Watt sittă doĕ ve Vögekăs bowa up de Muekă?;Vögekăs;ö;;;
17,38455;52,39588;372624;1;5203;NEKIELKA;Wat sitä doä fe Vojäkis op dem Müikä?;Vojäkis;ojä;;;
12,42744;53,12618;119523;1;52064;PAPENBRUCH;Watt sitt(e)n då fäör lütte Vögel bab(e)n up de lütte Muer?;Vögel;ö;;;
12,77328;53,11997;118267;1;52070;WALLITZ;Wat sitt'n da förr Vögelkens bob'n up de Mur?;Vögelkens;ö;;;
13,05007;53,10241;124745;1;52079;MENZ;Wat sitten da vör Vögel boawen up de kleine Muhr.;Vögel;ö;;;boawen: a oben drüber geschrieben
13,28954;53,105;122172;1;52086;BARSDORF;Wat sitt'n dor vönne Vögel bob'n upp de Muhr.;Vögel;ö;;;
13,60041;53,09193;124871;1;52095;PETERSDORF;Wat sitt'n doă van Vögel'nk boăm ub deăt Mua'kn?;Vögel'nk;ö;;;
15,50421;52,59839;531352;1;5210;SKWIERZYNA;Was sitzen da verr Vejelchen oben uffs Mauerchen?;Vejelchen;ej;;;
13,84882;53,12741;121528;1;52103;FLIETH-STEGELITZ;Wat sitten dōa van Vögelkens up de klei Mua.;Vögelkens;ö;;;
14,11807;53,14367;124439;1;52113;PASSOW;Wat sitt'n do för Vögel up de Mua.;Vögel;ö;;;
14,39068;53,12647;374809;1;52129;WIDUCHOWA;Wat sitten do͡a fö̆ Vögelkes bo͡ab'n up 't Mūr (up 't Müerken)?;Vögelkes;ö;;;
14,66334;53,1004;531829;1;52139;BANIE;Wat sitten då vör Vägelkes bawen upp dat Müerker?;Vägelkes;ä;;;
15,76797;52,62954;366790;1;5214;KROBIELEWO;Wos sitzen do fer Vegelchen uben uf donn Meierchen?;Vegelchen;e;;;
14,94711;53,11395;372473;1;52154;OBROMINO;Wat sitte doe veh Vögelke boave upt de Muer?;Vögelke;ö;;;
15,25253;53,11642;375503;1;52169;BRZEZINA;Wat sitte doa va Vöijelkes bowen up dat Müeke?;Vöijelkes;öij;;;
15,6967;54,19204;161008;1;52276;BAGICZ;Watt sitta do͞aa fa Vö͞ägelkas bo͞awen upp'm Muaka?;Vö͞ägelkas;ö͞ä;;;
15,81503;54,21792;149615;1;52278;LASIN KOSZALINSKI;Wat sittè dòa vò Vögelkes bòwen upp däa Müakè;Vögelkes;ö;;;
16,41486;54,24551;150482;1;52311;SIECIEMIN;Wat sittn da va Vägelkes bawen up dem Mueken?;Vägelkes;ä;;;
17,55974;54,20701;532066;1;52349;POMYSK WIELKI;Wat sittä dour ver Vagelkis bouwen oup demm Maurkä?;Vagelkis;a;;;
18,10229;54,21891;372650;1;52359;SZYMBARK;Wat sette do'r ve'r Vögelkes bowen ob dem Muhrke?;Vögelkes;ö;;;
18,39091;54,21134;162813;1;52374;SZKLANA GORA;Wat sitten denn da för Vögelkes bawen up det Muerken.;Vögelkes;ö;;;"denn: zweites n vermutlich nachträglich angehängt; bawen: a hat relativ langen Auslauf"
18,67887;54,18428;374546;1;52396;SKOWARCZ;Wat sette do͜ar vorr Vägelkes bo͜awe ob dem Murke?;Vägelkes;ä;;;
19,21999587;54,17994204;547647;1;52428;OBERLAKENDORF (SOLNICA GￃﾓRNA);Wat sette dor vor Vögelkes bowe op dem Muerkn.;Vögelkes;ö;;;
16,15028383;54,27992847;547644;1;52440;DEEP (CZAJCZE);Wat sidda doaa va Veugelkes boaven upp dem Muaka.;Veugelkes;eu;;;
16,65424;54,25478;146994;1;52463;BIALECINO;Wat sitten doa föar Vägelkes boawen up dem Muerke?;Vägelkes;ä;;;
17,00801;54,25951;153596;1;52478;BRONOWO;Wat sitda daä fär Vägelkes bafen up dem Muäkä.;Vägelkes;ä;;;
17,23401871;54,25062158;535009;1;52484;REDDIES;Wat sitta da ver Vägelkis bowen upp dem Murka?;Vägelkis;ä;;;Vägelkis: i sehr dick/eher Fleck
19,03778221;54,32941578;535017;1;52567;PASEWARK;Wat setten doar ver Vöagelkis dor bowen opp dat Muerken.;Vöagelkis;öa;;;Vöagelkis: V teilweise relativ dick
16,42491688;54,4259439;535019;1;52578;BAD RￃﾜGENWALDE;Watt sitte doe vöe Vögelkes boven up dem Müerke?;Vögelkes;ö;;;
16,01367;52,57974;170297;1;5259;PRUSIM;Wos sitzen do fer Vögelchen über uf das Mäuerchen?;Vögelchen;ö;;;
16,67668;54,41802;373231;1;52600;RADOSLAW;Wat sittä daäh va Vägel bawen up dem Muückä?;Vägel;ä;;;
17,00751;54,41566;372176;1;52700;LOSINO;Wat settn da fer Vägelkes ob dem Muerke?;Vägelkes;ä;;;
16,57968;52,57107;153325;1;5271;PRZYBOROWKO;Wos sitzen do för Vogelchen uben uf dam Mauerchen?;Vogelchen;o;;;
17,28164;54,40154;373806;1;52714;LABISZEWO;Wat sitta doa fer Vögelkes bova ub dem Muäke?;Vögelkes;ö;;;
17,54646141;54,39174082;535029;1;52722;KARWEN;Wat sidde dor fer Vegelkes bowen up dem Muerke.;Vegelkes;e;;;dor: d eher nur Strich
18,70762807;54,36152213;547552;1;52755;HEUBUDE (STOGI);Wat sette dor vär Vägelkes bawe ob dem Muerke;Vägelkes;ä;;;sette: erstes e vermutlich aus i korrigiert
19,29171;54,35202;148206;1;52762;SKOWRONKI;Wat sötten da verr Veagel boawen opp dem Muaken.;Veagel;ea;;;sötten: ö eher schwarzer Fleck 
17,052;54,66557;532002;1;52766;ROWY;Wat sitta doa fár Vägelkes boawa up dem Muarka?;Vägelkes;ä;;;
17,00926;54,59854;151355;1;52767;MACHOWINKO;Watt sitte doa väe Vägelkes boave upp dem̄ Muake?;Vägelkes;ä;;;
17,1064;52,57329;170301;1;5277;GLEBOCZEK;Wat sitte daue fe Vöjakes bowe upe Müeke.;Vöjakes;ö;;;
18,80748416;54,60167012;535491;1;52816;HELA;Wat sitten do vör Vägelkes boawen op dat Muerke?;Vägelkes;ä;;;
16,5494;54,54194;531958;1;52819;JAROSLAWIEC;Wat sidde doe fa Väugelkes bowen up däm Müeke.;Väugelkes;äu;;;
16,670111;54,55003532;547547;1;52825;KROLOWSTRAND (KRￃﾓLEWICE);Wat sitte dae va Vägelkes bawen up dem Mueke?;Vägelkes;ä;;;
17,27697;54,57363;151380;1;52854;DRZEZEWO;Wat sitte dor vör Vögelkes bowe up dem Murke.;Vögelkes;ö;;;dor: r eher schwarzer Fleck
17,6264;54,57747;159314;1;52865;NIEBEDZINO;Watt sette da fer Vägelkis bawen op dem Murke?;Vägelkis;ä;;;
17,86262;54,54706;159909;1;52871;DABROWKA WIELKA;Wadt settn dahr fähr Vägelkes bawen opp dem Muhrkn;Vägelkes;ä;;;
18,14279;54,55982;532725;1;52881;LUZINO;Wat sette dor fer Vögln bowe ope Murke.;Vögln;ö;;;Vögln: Vögle?
18,48418;54,56662;376273;1;52887;POGORZE;Wat sette dort fer Vögelkes bowen op dem Murke;Vögelkes;ö;;;
17,95796;54,81679;370581;1;52896;BIALOGORA;Wat sittan daor for Vögelkes bowen ub dat Muaekan?;Vögelkes;ö;;;
18,19225506;54,81148685;535047;1;52905;KARWENBRUCH;Wat setten dar fer Vögelkes bowe ob dem Mäurrke.;Vögelkes;ö;;;bowe: o relativ dick/groß
15,49686;52,7877;390322;1;5291;GORKI NOTECKIE;Wat sitte doa ver Vögelke boawe up de Muer.;Vögelke;ö;;;
18,39509;54,79759;373062;1;52913;WLADYSLAWOWO;Wat sette do fär Vägel bowe ob dem Murke?;Vägel;ä;;;
17,60653;54,71937;371968;1;52915;LEBIENIEC;Wat sette da͡or ver Vägelkes bowe ope Muerke?;Vägelkes;ä;;;
17,86227;54,72452;370985;1;52927;ZELAZNA;Wat sitta dor vör Vägelkis bowen up dat Murke.;Vägelkis;ä;;;
18,12618;54,71236;152191;1;52936;TYLOWO;Wat setzteh dah vär Vägelkes baawen op demm Muerke?;Vägelkes;ä;;;
15,82514;52,78224;531385;1;5305;RAPIN;Watt sitten doa ver Vägelkes oben upp dätt Müerken.;Vägelkes;ä;;;
16,05691;52,79024;531137;1;5315;PILKA;Wat sitte do fä Väakes owe dem Muä?;Väakes;äa;;;
16,29826;52,76573;150011;1;5316;RZECIN;Wat sit do fe a Vögako bauwo um Müeko.;Vögako;ö;;;
19,25267;54,01388;371648;1;532;ZULAWKA SZTUMSKA;Ach sest was sözzn dor fer Vögelchen off der Mauer;Vögelchen;ö;;;
16,59704;52,77659;370615;1;5322;TARNOWKO;Wat sitto daue fä Vöjiakias bauwo op dem Müekio;Vöjiakias;öj;;;
17,43005305;52,73629599;535201;1;5374;GROￃﾟ GOLLE (GOLASZEWO);Wat sittä dauä vä Vägelkes bauwä upp dä Mükä;Vägelkes;ä;;;
15,52076;52,95685;389311;1;5386;LUBICZ;Watt sitte do fä Vögel bowe upp de Mue?;Vögel;ö;;;
15,77898;52,93321;390801;1;5397;SLONOW;Wat sitte do fä Vöjelkes bowe up dem Muerke?;Vöjelkes;öj;;;
16,06064;52,92128;371083;1;5402;HUTA SZKLANA;Watt sitto daue fä Vögakios upp dem Müekŏ.;Vögakios;ö;;;
16,33038893;52,91989184;543436;1;5409;MARIENBUSCH;Wat sittô daue fä Vö̂jakes bauwô upp dem Mueko?;Vö̂jakes;ö̂;;;
16,9233;52,91973;373190;1;5421;OSTROWKI;Wat sitte Daue vö Vöjakä bauwe up dem Müeke.;Vöjakä;öl;Korrektur: öj;;"in Zeile 37; Daue: D aus d korrigiert; vö: v aus w korrigiert, ö nicht eindeutig; Vöjakä: j aus g korrigiert"
21,32027551;46,15373743;540554;1;54871;NEUARAD (ARADU NOU);Was sitze do far Vegelche owe a̦f dem Maierche.;Vegelche;öj;Korrektur: e;;"do: d̦o?; Vegelche: V uneindeutig, vor Wort Strich?; owe: aus obe korrigiert"
15,52373;54,11856;150858;1;549;PRZECMINO;Wat sittĕ doaĕ vă Vö̆gelkes boawen upp dem Muĕkĕ?;Vö̆gelkes;ö̆;;;
23,07752;51,34296;361755;1;54901;ZAROBKA;Wat sette daue va Vög Vöjakes bowa op dem Müjeke;Vöjakes;öj;"Fehler im Satz (""Vög"")?";;
18,81278;53,0253;160033;1;54902;BRZOZOWKA;Wat sette doue fo Vejelkes buowe ope Mijekes?;Vejelkes;ej;;;
19,05;52,85;152332;1;54906;BRZEZNO;Wat sette duo va Vegelkes op de Mijekes?;Vegelkes;e;;;
19,13162;53,01324;149694;1;54909;ZBOJENKO;Wat sete duje fo Fegel ob dem Müheke;Fegel;e;;;"sete: setn?; dem: m relativ groß; Müheke: Mühnke/Muhnke?"
16,61572;52,90771;374965;1;5491;BRZEZNO;Wat sitto daue fe Vögakös up de Muhekio.;Vögakös;ö;;;
20,03035;52,88059;384496;1;54912;SIEMIATKOWO;Wat sette duohe fa Vöjelkes buowe ob em Müecke?;Vöjelkes;öj;;;
18,51374;52,39054;530476;1;54913;SOMPOLNO;Wat syto dauo fé Vög(ch)akys u(o)pém Müjykio.;Vög(ch)akys;ö;;;
21,25256423;46,52837104;540515;1;54915;ELEK (ELEK);Was sitza toa vor Veichali toa ōvă ŭfn Mairla?;Veichali;ei;;;
21,1663851;45,72229705;626636;1;54916;Freidorf bei Temeschwar;Was sitzn do vor Vegl uf dem Möurche?;Vegl;e;;;
23,12256048;47,67893082;540519;1;54918;SCHEINDORF (SÂI);Wos sitzed da fier Vegele ufem Majerle.?;Vegele;e;;;
18,23295015;46,07109001;626634;1;54919;Fünfkirchen;Wạs fera fēgl sicn ta ōbn af təs mauəl;fēgl;ē;;;
21,50480608;46,34582086;540512;1;54922;SANKTANNA (SￃﾂNTANA);Wás fár a Fégálá sitzá a'n tart ová uf tém máiárlé?;Fégálá;é;;;"Wás: Aku rot; fár: ursprünglich fiár geschrieben, i durchgestrichen, Akut rot"
21,42616232;45,88641917;540526;1;54926;Deutschbentscheck;Was hocke for Veglchr owe uff dem Mäurche.;Veglchr;e;;;
20,7089428;45,93611244;626650;1;54930;Gottlob;Was sitzé do for Vegelche owé uf'm Mäurche.;Vegelche;e;;;
21,4127841;45,34995319;626677;1;54932;Klein-Schemlak;Was for Veglcher sitze dou uffm Meierche? (oben = owm);Veglcher;e;;;
21,16818943;45,85534019;540949;1;54933;Sanktandres;Was sitze do for Veglcher uff'm Mäu'rche?;Veglcher;e;;;
19,65658848;45,56918898;541411;1;54935;Novi-Vrbas;Was sitsə tō farə fēklchər ovə uf m̥ meiərchə?;fēklchər;ē;;;
21,4215454;45,26174573;626656;1;54937;Groß-Scham;Was sitze do forch die Végl owe uff d'r Mauer?;Végl;é;;;
19,52662428;45,50310424;540946;1;54938;Torschau;wå​ʃ sitsᵛn to̱ fore fe̱gl​χr owͮ uf dêm maėᵛrxⁱ;fe̱gl​χr;e̱;;;"sitsᵛn: ts ein Zeichen; to̱: Diakritikum über o durchgestrichen; ​fe̱gl​χr: aus fe̱gl​χer korrigiert, Zeichen zwischen g & l?; owͮ: aus owͮĕ korrigiert; maėᵛrxⁱ: aus maėᵛrxⁱĕ korrigiert, i kein Punkt"
19,37412285;45,61386126;540824;1;54939;Weprowatz;"wăʃ sits to̱ fåṛ fe̱gili̱n ofͮe uf dăre glô̱ne măuyr;";fe̱gili̱n;e̱;;;"sits: aus sitse korrigiert; fåṛ: aus fåṛe korrigiert; f evtl. korrigiert/evtl. Diakritikum unter f; uf: f korrigiert; däre: är evtl. korrigiert"
21,10004302;45,83953821;540560;1;54943;Neubeschenowa;Was seͥtz'n do feͥr Viglcher oͧw'n oͧf 'm Mauerch'n?;Viglcher;i;;;
10,3857;51,04366;137919;1;5519;BERKA V. D. HAINICH;Woas sötzen do verr Vögelchen ŭben uff dem Mürchen?;Vögelchen;ö;;;
18,39830334;51,46576252;619524;1;-55359;KIEBITZTAL (KUZNICA);Was sitz'n da für Vogerl auf der kleinen Mauer.;Vogerl;o;;;"Was: a scheint korrigiert; Vogerl: o aus ö korrigiert; auf: a eher schwarzer Fleck"
10,68004;51,08197;136723;1;5717;ILLEBEN;Was setzen do faer Veilerchen ueben uf den Mürchen?;Veilerchen;ei;;;
15,83913;54,10419;151041;1;573;LYKOWO;Wat sitte dâ=e fo Voggelkes up de(m) Mûe(ke)?;Voggelkes;o;;;
10,93045;51,11506;138006;1;5730;GEBESEE;Wås seetzen do får Feelerchen uheme uff dar kleene Muhern?;Feelerchen;ee;;;
11,21707;51,09189;139545;1;5752;THALBORN;Was setzen da vor Vegelchen uf'n Mauern?;Vegelchen;e;;;
11,47092;51,09456;138041;1;5774;NIRMSDORF;Was setzenä da vär Veglechen uff dn Meirchen?;Veglechen;e;;;
11,73675;51,10759;125252;1;5810;CRￃﾖLPA-LￃﾖBSCHￃﾜTZ;Wos sitzn do farr Vegelchen ubne uffn Meiarchen?;Vegelchen;e;;;
11,98998;51,12268;119718;1;5827;KRￃﾖSSULN;Was sitz'n da fer Vegelchn uf dänn Meierchen;Vegelchn;e;;;
16,10326;54,10839;152858;1;584;DUNOWO;Wat sitta daue voa Vögelkas boawa uppe Mue.;Vögelkas;ö;;;
12,28344;51,10735;142787;1;5863;MICHELWITZ;Wos sitzen en do fer Vegelchn uwne ufn Meierchen?;Vegelchn;e;;;
10,38309;51,23721;138300;1;5867;HOLLENBACH;Was sitzen do ferr Veilchen uben uff dem Muhrchen.;Veilchen;ei;;;
10,65515;51,24724;141152;1;5875;SCHLOTHEIM;Was sitzen da fer Vögelchen uf der Muren?;Vögelchen;ö;;;
10,94926;51,24899;138268;1;6074;OBERTOPFSTEDT;Was setzen do färr Vögelchen ouben uff d'n Mierchen.;Vögelchen;ö;;;
11,17566;51,26229;140306;1;6089;ETZLEBEN;Was setzen do fer Vöglichen ouben of dä Mürichen?;Vöglichen;ö;;;
11,44421;51,25372;122562;1;6105;ALLERSTEDT;Was sitzen da fär Vegelchen uhm'n uff'n Meierchen.;Vegelchen;e;;;
11,72101;51,25779;117964;1;6116;GLEINA;Was sitzen da fer Vegelchen uff d'r Mauer?;Vegelchen;e;;;
11,95713904;51,27790491;543484;1;6129;KLEINKAYNA/KLEINKAINA;Was sitzen da fer Vegelchen uben uf den Meierchen?;Vegelchen;e;;;
12,27689;51,27301;138989;1;6168;REHBACH;Was sitzen da für Vöggelchen oben uffn Meierchen?;Vöggelchen;ö;;;
10,10111;51,40024;141207;1;6171;MENGELRODE;Was sitzen do färr Veggelchen ab'n uff da̎n Mierchen?;Veggelchen;e;;;
10,39571;51,41182;141829;1;6185;KIRCHWORBIS;Was sitzen do fär Vögelchen aben uff dem Mierchen.;Vögelchen;ö;;;
10,64567;51,41729;142908;1;6196;GROSSWENDEN;Was sitzen do färr Vegelchen ahwen uff dän Mia{2}rchen.;Vegelchen;e;;;
10,92771;51,42579;137795;1;6341;AULEBEN;Was sitzen do färr Vegelichen uben ăff d'n Mierichen?;Vegelichen;e;;;
11,20275;51,41916;124263;1;6359;HACKPFￃﾜFFEL;Was sitzen do ferr Vejelichin uowene uf'n Mihrichen?;Vejelichin;ej;;;
11,46135;51,43458;122221;1;6371;MITTELHAUSEN;Was sitzen do färr Vegelchen uben uff dan Meierchen?;Vegelchen;e;;;
11,68367;51,44174;119979;1;6388;STEDTEN;Was sitzen do far Vegelchen uben uf den Meierchen?;Vegelchen;e;;;
11,98661;51,42541;125213;1;6400;AMMENDORF;Was sitzen dort ver Veglichin uhm uf'n Meierchin?;Veglichin;e;;;
12,22255;51,44566;142404;1;6418;GLESIEN;Was sitzen da fir Vegelchen uf dem Mäuerchen?;Vegelchen;e;;;
10,38059;51,55126;141736;1;6426;ZWINGE;Wat sitteten doa varr Vöhla ub de Mührn?;Vöhla;öh;;;
10,95504;51,57345;124966;1;6472;STOLBERG (HARZ);Was sitzen do fär Vegelchen obene uff dem Mierchen?;Vegelchen;e;;;
10,61756;51,58536;106248;1;6577;WALKENRIED;Was sitzen do förr Vēgelchen oben uff'n Mü(i)erchen?;Vēgelchen;ē;;;
11,20169;51,60088;121263;1;6593;KￃﾖNIGERODE;Was sizz'n do färr Velich'n awen uff'n Mierichen?;Velich'n;e;;;
11,43281;51,60078;126483;1;6610;VATTERODE;Was sitzen da far Vegelchen uben uf den Meierchen.;Vegelchen;e;;;
11,70461;51,60497;122388;1;6630;FREIST;Was sitzen doa fer Fegelchen oben uf dem Meierchen?;Fegelchen;e;;;
11,96531;51,60326;121258;1;6656;DREHLITZ;Was sitzen da vor Vögel ohm ufn Meierchen?;Vögel;ö;;;
12,27636;51,76097;126588;1;6660;MￃﾖST;Was sitzen da fir Velichen ohm uffen Meierchen?;Velichen;e;;;
12,23652;51,61112;126052;1;6682;RAMSIN;Was sitz'n denn da f'r Vegelchen ohm uff de Meierchen?;Vegelchen;e;;;
10,6105;51,72785;108222;1;6690;BRAUNLAGE;Wat sitten da for Vöggelkens oben up dem Müreken.;Vöggelkens;ö;;;
11,16773;51,73322;120184;1;6705;RIEDER;Wāt sitt'n da fŏr Veleckens ob'n op den Mierecken?;Veleckens;e;;;
10,38537;51,75371;105245;1;6793;RIEFENSBEEK;Wat sittet de var Vögelken up de Muere?;Vögelken;ö;;;
10,87365;51,75284;123705;1;6801;NEUWERK;Wat sitten da forr Vogele oben ob de Mure?;Vogele;o;;;
11,46082;51,75833;120759;1;6821;ASCHERSLEBEN;Wat sitten dor vor Vögelken op de Muer? (Mauerchen ist ungebräuchl.);Vögelken;ö;;;
11,69886;51,76418;119265;1;6831;GRￃﾖNA;Was sitzen då for Völichen ob'n uff'n Mauerchen?;Völichen;ö;;;
11,9767;51,78113;121031;1;6848;ELSDORF;Was sitzen doa vorr Vegelchen ohm uf dem Mäuerchen?;Vegelchen;e;;;
18,95682;54,15681;147182;1;688;PREGOWO ZULAWSKIE;Wat sette do͡ar ver Vägelkes bo͡awe op dem Muerke.;Vägelkes;ä;;;
10,88689;51,91415;126680;1;6891;DANSTEDT;Wat sitt da vor Vöggelkens ob der kleinen Muhre.;Vöggelkens;ö;;;
10,62543;51,92932;126770;1;6960;ABBENRODE;Wat sittet da vor Vöggelken boben up dem Müreken.;Vöggelken;ö;;;Vöggelken boben: sehr nah beieinander
11,13702;51,92874;121814;1;6981;EMERSLEBEN;Wat sitten da forr Vöggelken boben ob em Müreken?;Vöggelken;ö;;;
11,42586;51,94131;126323;1;6995;EGELN;Wat sitten då for Voggels oben op de Mure?;Voggels;o;;;
11,67388;51,94703;118795;1;7007;EICKENDORF;Wat sitten da vor Vöjelken oben op dem Muerken (op de Muer);Vöjelken;öj;;;
11,97232;51,95485;118001;1;7022;KￃﾄMERITZ;Wat sitten doa vor Vale oben up die Mure.;Vale;a;;;
12,23114;51,95654;118575;1;7033;NATHO;Wat sitten do͡a vor Vale up die Muere?;Vale;a;;;
12,51198;51,43433;136932;1;7180;LIEMEHNA;Was sitzen da fär Veggelchen ohm uffen Meierchen?;Veggelchen;e;;;
12,78179;51,45308;138513;1;7198;RￃﾖCKNITZ;Was sitzen'n da for Veggelchen uobn offn Meierchen?;Veggelchen;e;;;
13,05749;51,43354;136827;1;7212;LAUSA;Wuas sitzen dua far Vuchelchen uom uff m Mauerchen?;Vuchelchen;u;;;
13,33731;51,45449;122425;1;7225;KOSILENZIEN;Was sitzn do ferr Vegelchn uben uff'n Meierchen.;Vegelchn;e;;;
13,56632;51,46966;119127;1;7246;KAHLA;Was sitzen da fir Vöggelchen ub'm uf den Meierchen?;Vöggelchen;ö;;;
13,86415;51,45586;126021;1;7253;RUHLAND;Was sitzen da fier Veegelchen oben auf dem Meierchen?;Veegelchen;ee;;;
14,10951;51,46191;137430;1;7263;LAUTA;Was sitz'en da für kleene Vogel oben auf der klë|in'en Mauer.;Vogel;o;;;
12,51328;51,61265;125816;1;7363;BRￃﾖSA;Was sitzen durt fer Vöggelchen uff den Meierchen.;Vöggelchen;ö;;;
12,76792;51,61385;142075;1;7371;FALKENBERG;Was sitzen da fer Vogel oben uf den Meiern?;Vogel;o;;;
13,03894;51,5997;138298;1;7384;ROSENFELD;Was sitzen da fer Vegelchen oben uf den Meierchen?;Vegelchen;e;;;
13,31865;51,63101;122395;1;7394;WIEDERAU;Was sitzen do ver kleene Vegel oben uff der kleenen Mauer.;Vegel;e;;;
17,1932;53,7362;373017;1;74;GWIEZDZIN;Wat sitte daue bauwen va Vogelkes up dem Müäke.;Vogelkes;o;;;
13,59641;51,61058;118629;1;7412;LUGAU;Was sitzen do vor Vegelchen do oben uff dem Mäuerchen.;Vegelchen;e;;;
13,86232;51,60726;122734;1;7427;DOLLENCHEN;Was sitzen dō für Feegelchen oben uff dem Meierchen?;Feegelchen;ee;;;
16,36258;53,40347;376087;1;743;RUDKI;Wat sitta daui fä Vögakas bauwa ub dem Mäuerka?;Vögakas;ö;;;
14,16587394;51,61108465;543583;1;7435;PETERSHAIN/NEUPETERSHAIN;Was sitzen da für Vögelchen oben auf dem Mäuerchen?;Vögelchen;ö;;;
16,64428;53,39298;371847;1;748;BUDY;Watt sittä dauä fä Vöjakäs bauwän upp dem Müäkä?;Vöjakäs;öj;;;"Vöjakäs: j hat keinen Punkt; upp: zweites p nachträglich angehängt"
12,4885;51,7859;125784;1;7529;SCHLEESEN;Was sitzen doa fer Vochel ob'n uff deh Mau'r.;Vochel;o;;;
12,7859;51,78702;123013;1;7546;BLEDDIN;Was sitzen do͡a far klene Vochel uff dī̜e klene Mauer;Vochel;o;;;
13,04784;51,78178;119715;1;7562;KLOSSA;Was sitzen doa ver Voggels oaben uff de Muerchen?;Voggels;o;;;
13,31619;51,77761;118432;1;7576;WERCHAU;Wat sitzen doa värne Vochele ohme upp de Muere?;Vochele;o;;;
13,6283813;51,77774322;543614;1;7586;WENDISCH DREHNA/WALDDREHNA;Wat issen do vern Vogel ub die Muere.;Vogel;o;;;
13,82084;51,80669;118560;1;7596;SCHLABENDORF;Was sitzen da fur Vögelchen oben uf dem Mäuerchen?;Vögelchen;ö;;;
17,14489;53,41264;532171;1;760;ZAKRZEWO;Watt sitta da dei Fogelkes bauwen upp dem Müake?;Fogelkes;o;;;
12,59595;51,95429;121742;1;7688;STRAACH;Wat sitt'n do͜a vär Vö-elkens ob'n up det Mu-erken.;Vö-elkens;ö;;;
17,46743;53,37996;372128;1;769;NOWY DWOR;Wat sitta dauha fah Vogelkes bauwen up dem Mühaka.;Vogelkes;o;;;
12,78451;51,94368;119978;1;7696;RAHNSDORF;Wat sitten do for klene Voggel ub sunne klene Moer?;Voggel;o;;;
13,04399;51,96498;122350;1;7710;ROHRBECK;Wat sitten'e do͡a fer Välekenn bo͡ane up de Mure?;Välekenn;ä;;;
13,32707;51,95556;121832;1;7721;WAHLSDORF;Wat sittn duo vör Vägelken oben up det Muoerken?;Vägelken;ä;;;
13,55801;51,94857;124353;1;7732;HOHENDORF;Wat sitzen doa för Vägelken oben up dat Mäuerken?;Vägelken;ä;;;
13,85842;51,9372;120005;1;7747;TREPPENDORF;Was sitzen da für Vögelchen oben uf das Mäuerchen?;Vögelchen;ö;;;
