Ort::REDE_GIDs;Ort::Longitude;Ort::Latitude;Ort::Erhebung;Ort::Sprache;Bogennummer;Ort::Name;WS16: Adjektivform Positiv;WS16: Stammvokal Positiv;WS16: Adjektivform Komparativ;WS16: Stammvokal Komparativ;Transliteration WS16
535125;15,20762904;52,77160384;2;1;3965;HEINERSDORF;grot;o;gretter;e;Dau bist noch nich grot jenug, um eene Flasche Wien auttudrinken, dau mußt erscht noch een Enge wassen un gretter warrn.
91230;11,36479;48,259;4;1;39662;BERGKIRCHEN;groäß;oä;gräaßa;äa;Du bischt no net groāß gnua, um a Flaschn Wei asztrinka, du muaßt erscht no wachse u. gräaßa wärn.
78425;11,56857;48,27277;4;1;39667;UNTERSCHLEISSHEIM;groß;o;größa;ö;Du bist no net groß gnua, um a Flasch'n Wei ausz'trinka, du muaßt no wachs'n u. größa wer'n.
91670;11,84372;48,27687;4;1;39673;MOOSINNING;groß;o;größa;ö;Du bist no nöt groß gnua, um a Flaschn Wei' ausztrinka, du muaßt erscht no öbbas wachsn u. größa wern.
83532;12,123;48,27017;4;1;39687;OBERDORFEN;graoß;ao;greßa;e;Du bist nu nöt graoß gnua, a Floschn Wḛi ausztrinka, du muast erscht no a Bröggö woxn und greßa wern.
76916;10,35773;48,39694;4;1;39693;WETTENHAUSEN;groaß;oa;gröaßer;öa;Du bischt no net groaß gnua, um a Flesch Wei ausztrinkn, du muascht erscht no ebas wochsa u. gröaßer wearn.
88455;10,59655;48,39991;4;1;39710;ZUSMARSHAUSEN;gro͡aß;o͡a;greaßer;ea;Du bischt no nit gro͡aß gnu͡a, um a Flascha Wei ausztrinka, Du muaßt erscht no ebbas wachsa u. greaßer weara.
88843;10,82614;48,41021;4;1;39723;TￃﾄFERTINGEN;groaß;oa;größer;ö;Du bischt no nit groaß gnu, um a Fläsche Wei ausz'trinke, du mußt z'erscht no ebas waxe u. größer weare.
72348;11,09634;48,41371;4;1;39742;GALLENBACH;groß;o;größa;ö;Du bisch no net groß gnug, um a Flaschn Wei ausztrinka, du muscht no etwas wachs'n und größa wern.
73328;11,35435;48,42974;4;1;39865;HILGERTSHAUSEN;grooß;oo;greaßer;ea;Du bischt no it grooß gnue um a Flaschn Wein ausztrinkn, du mueßt zerscht no wochsn und greaßer woarn
72319;11,59892;48,43114;4;1;39880;ALLERSHAUSEN;;;größa;ö;Du bist no viel z' klo'a, daß' d a Flaschn Wei austrinkatst, du muaßt no bössa wachsn u. größa wearn.
544547;11,85874117;48,44110373;4;1;39891;RAST;grous;ou;gräßer;ä;Du bist no ned grous gnuo, um a Flaschn Wei aus z' drinka, du muast erst no bessa wagsn u. gräßer wen.
87052;12,10757;48,4469;4;1;39901;VILSHEIM;grōß;ō;grǟßa;ǟ;Du bīst nō nȫt grōß gnūa zō ǎ Flāschn Weiö ausdrīngă̰, du mūest zèrschd no ébās wāxn. u. grǟßa wȫere.
82925;12,62129;49,10828;4;1;39954;SATTELBOGEN;grouß;ou;gröißa;öi;Du bist no̰n̰ ned grouß gnua, daßt a Flaschn Weḭn astrinka kon̄st, du muaßt erst bessa wachsn und gröißa wäan
89344;12,83618;49,11683;4;1;39962;KRAILING;gro͡uß;o͡u;größa;ö;Du bist na̰ nö̀t gro͡uß gnu͡a, um a Floasch'n Wei aus z'tringa, du mu͡ast no͡a zerscht wo͡achs'n u. größa wern.
73289;13,04039;49,10159;4;1;39968;OBERRIED;groaß;oa;grēßa;ē;Du bist na net groaß gnua um a Floschn Wä astrinka du muast erst na wachse und grēßa wēn
85816;12,34467;49,42629;4;1;40000;PERTOLZHOFEN;grouß;ou;grei-ißr;e-i;Du bist nu nird grouß gnŏug, um a Flaschn Wei-ḭ àsztrinka, Du moußt erst nu a wéng waksn und gre-ißer wèrn.
75007;12,58351;49,43764;4;1;40012;TIEFENBACH;grouß;ou;gröißa;öi;Du bist nu niat grouß gnou um a̰ Flaschn Wä̰ as z trinka, du moust nu wachsn u. gröißa wern.
76282;12,61149;49,26579;4;1;40047;PEMFLING;grauß;au;greißa;ei;"Du bist no net grauß gnou; du kost no koa Flaschn Wä astringa, do moußterst bessa wochse u. greißa wean."
72456;12,81439;49,27324;4;1;40057;ARNSCHWANG;grauß;au;gräißa;äi;Du bjt no̰ 'net grauß gno͡u, um a Flasch'n̰ Wäh ausz'dringga, Du moußt erscht nu a wenk woks'n und gräißa wär'n.
81519;12,59359;48,12803;4;1;40112;WALD AN DER ALZ;graus;au;grösa;ö;Du bist no nöt graus gnua, uma Floschn Wei aus'ztringa, du muast zerst bösa wachsn und grösa wern.
77601;12,33456;48,30807;4;1;40137;RANOLDSBERG;groß;o;größer;ö;Du bist no net groß g'nua, um a Flasch’n Wḛḭn ausz'tringa, du muaßt erscht no a bissl wachs'n u. größer wer'n.
88448;12,57622;48,27659;4;1;40145;ERHARTING;;;greßa;e;Du bist na̰ z koa̰n, dasd a Flaschn Weḭn tringa kunst, Du muaßt zerscht na̰ wáxn und greßa weän.
82164;12,87181;48,27722;4;1;40155;GUMPERSDORF;groß;o;größa;ö;Du bist no nöt groß gnua, um a Flaschn Wei ausztringa, du mußt erst no wachsn u. größa wern.
93127;12,35586;48,44847;4;1;40191;VILSBIBURG;groß;o;größá;ö;"Du bist no nöt groß gnua, um a Flaschn Weii ausztrinka; du muaßt erscht no mehrá waxn u. größá wean."
80656;12,56337;48,4371;4;1;40202;GANGKOFEN;groß;o;greßa;e;Du bist no nöt groß gnua, um a Flaschn We͜in ausztringa, du muaßt erscht no a bißl wo͜achsn und greßa wern.
90464;12,84533;48,45503;4;1;40212;NEUHOFEN;grouß;ou;greßá;e;Du bist ná nöt so grouß, daß d á Flasche Wa̰i austrinka kunnst, du muaßt zerscht na̰ wachsn u. greßá wean.
91891;13,09117;48,44358;4;1;40220;BAD BIRNBACH;groaus;oau;greßa;e;Du bist nu nöt groaus gnua um a Floschn Wai ausztrinka, du muaßt nu a wengal wogsn u. greßa wern.
83577;13,33631;48,43818;4;1;40231;RUHSTORF AN DER ROTT;grous;ou;gressa;e;Du bist na̰ nöt grous gnua um a Flouscha Wḛ̰ḭ̰ aus zsauffa, du muaßt erscht no bössa wouchsn und gressa wern.
86881;12,34456;48,62368;4;1;40274;WￃﾖRTH AN DER ISAR;groaß;oa;greßa;e;Du bist no nöt groaß (a sehr tief) gnua, daß d' a Floschn Wḛḭ ausdringa kunntst, Du muaßt erscht no woxn u. greßa woärn.
89554;12,57731;48,59899;4;1;40286;GRIESBACH;grouß;ou;greßer;e;Du bist net grouß gnu, um a Floschn Wei'n ausz'trinka, Du mußt er no weng wochsn und greßer wern.
73681;12,82663;48,60642;4;1;40297;INDERSBACH;gro̰ß;o̰;greßa;e;Du bist noa nöt gro̰ß gnou, um a Floschn Wḛḭ ausztringa, Du moust na a weng woxn u. greßa we(r)n.
89328;13,07675;48,60848;4;1;40308;WALCHSING;groß;o;greßer;e;Du bist no nit groß genug, um eine Flasch'n Wein ausztrinka. Du mußt erst no wachsen u greßer wera.
73805;13,32647;48,64583;4;1;40320;KIRCHBERG;grouß;ou;größa;ö;Du bist no net grouß gnua, um a Floschn Wei auszdrinka, du muaßt zserst no a bisl wochsn u. größa wearn.
75559;13,59698;48,61501;4;1;40331;HAAG;gréoß;éo;gréßa;é;Du bist nu nöt gréoß gmua, daßd a Floschn Wei austringa kinatzt, du muaß nu a wäng woxn u. a wäng gréßa wèrn.
89926;12,58848;48,75623;4;1;40402;HANKOFEN;grous;ou;greßer;e;Du bist no nöt grous gnua, dast a Flaschn Weiö ausdringga kunst, Du muaßt erscht no waxn u. a weng greßer wern._
75653;12,87113;48,77837;4;1;40414;PLATTLING;graüß;aü;greßa;e;Du bist nöt graü̆ß gnua na̰, daß'd a Flasche Wei austrinka ka̰st, du muaßt erst na̰ wachsn u. greßa wern.
91866;13,09897;48,80355;4;1;40420;AUERBACH;gra͡ous;a͡ou;greßa;e;Du bīst no ned gra͡ous gnua zunarn Flosch'n Wḛi auszdringa, du muast zeast no greßa wean.
84111;13,35627;48,77431;4;1;40428;SALDENBURG;r(o)a͡uß;(o)a͡u;gro(ä)ßer;o(ä);"Du bist nu z'weng gr(o)a͡uß, zu a Flaschn Wein austrinka; derfst nu hübsch waxn u. gro(ä)ßer wern."
84144;13,58501;48,76475;4;1;40439;KARLSBACH;grôß;ô;größa;ö;Du bist no nöt grôß gnua, um a Floschn Wei ausztringa, du muaßt erst na etwas wogsn u. größa wern
72278;12,61304;48,95448;4;1;40516;STEINACH;grous;ou;grässa;ä;Du bist noh nöt grous gnua, daß d' a Flasch'n Wḛḭ ausdrinka konnst, du muaßd erschd noh a wengerl (ein wenig) wochs'n und grässa wèrn.
85441;12,80208;48,95084;4;1;40524;PERASDORF;grâus;âu;größā;ö;Du bist no nöt grâus g'nâu, daßt e Flosch'n Wâî austringā ko̰st, du mâûßt zirscht bößā woxn u. größā wören.
73191;13,12842;48,96849;4;1;40531;REGEN;groa=uß;oa=u;grö=ißa;ö=i;Du bist no nöt groa=uß gnoua, das d'a Floschn Wäi austringa kon̄st. Du muaßt no bössa wochsn und grö=ißa wearn
78467;13,31941;48,92172;4;1;40535;KLINGENBRUNN;;;;;Paraphrase: _ Zom Maßbieraustrinka hast'd fein̰ d Hosn no z'weit drunt, da derf no viaö (viel) Wa̯ssa̬ obi rinna̬ a͟u͟f (nicht i͟n) da̬ Doana̬ (Donau).
86464;12,35085;48,91814;4;1;40538;RIEKOFEN;;;größa;ö;Du bist no z' kloa, daß d'a Flaschen Wei' austrinkast, du muaßt erst (:auch erscht:) no' a Biß'l wachsen u. größa wer'n.
79504;9,68397;47,54611;4;1;40597;LINDAU (BODENSEE);groß;o;größer;ö;Du bischt no net groß gnueg, um a Fläsche Wi us z' trinked, du muëscht erscht no ebbas wachse u. größer werré.
534361;9,920912754;47,54890348;4;1;40605;SCHNELLERS;grōß;ō;größe ;ö;Du bischt nō it grōß gnu, daß d a Gutere Wī ūssufe kin̄déscht, du muoscht no zörscht wāchse u. größe wèare.
72151;10,13498;47,56238;4;1;40613;RATHOLZ;groß;o;größĕr;ö;Du bischt no it groß gnua̰ um a̰ Fläschĕ Wing usztrinkĕt du mua̰scht èrscht na̰ öbbas waxe u. größĕr wêa̰rĕ.
133937;8,18086;47,6336;4;1;40637;ESCHBACH;groß;o;größer;ö;Du bischt no nit groß g’nug, as daß du chön̄tist e Fläsche Wi ustrinka, du mueßt erscht no e weng wachsa u. größer werda.
129007;8,42011;47,66108;4;1;40655;ERZINGEN;groß;o;größer;ö;Du bist no nit groß gnueg, um e Fläsche Wī usz'trinkn, Du mußt erst no ebis wāß’n und größer weare.
132354;8,90035;47,68774;4;1;40757;SCHIENEN;groß;o;größer;ö;Du bischt no nit groß gnua̰g, uma̰ Fläscha Wi usztrinket, Du moascht zerscht no a weng wagsa u. größer wära.
546010;9,146804618;47,69228556;4;1;40771;WOLLMATINGEN;groß;o;größer;ö;Du bischt no nit groß gnueg, um n' Flasche Wi usztrinke, Du muestht zerstht no e weng wachse u. größer were.
129179;9,40004;47,69278;4;1;40785;KLUFTERN;groß;o;greßer;e;Du bischt no it groß gnua, um dia ganz Flescha Wi ztrinkid, du moscht zerscht no me waßa und greßer werra.
128674;9,64125;47,6819;4;1;40798;OBEREISENBACH;groß;o;größe̯r;ö;Du bi̬scht no i̬t groß gnua̰, ṵm ḭ Fläscha̰ Wi̱ u̱sztrḭnkḛt, du mua̰scht zèrscht no nea̰mḛs waßa̰ u. größe̯r weara̰.
129612;9,89935;47,72211;4;1;40807;RATZENRIED;groß;o;größer;ö;Du bischt no et groß gnuã, um ã Fläschã Wÿ̂ us z trinka, du muascht no now̄ăs wagsa u. größer werrã̆.
122057;12,45354;52,93648;1;1;4081;BANTIKOW;jrôt;ô;jrötter;ö;Du bist noch nich jrôt nôg, ĕn Buddel Wîn uttodrinken, du mußt erst noch en En'n wassen un jrötter wärn. 
535603;10,12658869;47,70975489;4;1;40819;KREUZTHAL;groaß;oa;größer;ö;Du bischt no it groaß gnua, um a Flâschḛ Wei ausztrenka, du muaßt zöscht no nam̄as wachsa u. größer wara.
131887;8,39596;47,82501;4;1;40844;MÜNCHINGEN;groß;o;größer;ö;Du bisch no̰ itt groß gnuank aß a Fläschă Wī trinkă chasch, du muasch zersch no ă weng wachsă und größer werda.
129798;8,66036;47,81721;4;1;40863;TENGEN;groß;o;größr;ö;Da bischt no net groß gnuag, a Fläscha Wi us z' trinka, du muascht zescht no ebis wasa̰ u. größr wärra.
129675;9,13657;47,83337;4;1;40898;BILLAFINGEN;groß;o;;;Du bist noit groß genug, um die Boutelle Wi uszrinke, du muaßt zerst no me waxse.
123847;12,74485;52,92901;1;1;4093;KRￃﾄNZLIN;grot;o;grötter;ö;Du bist no nich grot nog, üm eene Flasch Wien uttodrinken, Du müßt ierst noch en En̄ wassen un grötter werden.
130872;8,8974;47,85806;4;1;41018;EIGELTINGEN;groß;o;größer;ö;Du bisch no it groß gnueg, um e Flasche Wie z' tringit, du moscht zerscht no ewäng wāāsse und größer wärre.
123243;13,01943;52,93953;2;1;4102;SEEBECK;grot;o;grötter;ö;Du bist noch nich grot noch, üm ene Flasch Wien ut to drinken, du müßt erst noch en Enn wassen und grötter wärn.
133733;9,37456;47,86209;4;1;41049;ILLMENSEE;groß;o;größer;ö;Du bischt no it groß gnua, um e Flasche Weḭ usztrinka, Du muasch z' erschtno meh wahse u. größer wēra.
133939;9,66279;47,84325;4;1;41057;BAINDT;groß;o;;;Du bist no it groß gnua, um a Fläscha Wing usztrinka, du mu(a)ßt zest no weng wachsa u. g. wearn.
132320;9,86355;47,89058;4;1;41064;ZIEGELBACH;groß;o;größ'r;ö;Du bischt no it groß g’nua, um̄a Flasch Wei ausz'trinka, du muscht z'escht no ebas waxa und größ'r wera.
91094;10,13795;47,88954;4;1;41076;MARIA STEINBACH;groß;o;größar;ö;Du bischt no it groß gua, um a̰ Flascha̰ Wḛḭ ausztrinkat, du muscht zöscht no a̰ wenk wagsa̰ und größar weara̰.
132801;8,16331;47,98172;4;1;41086;WALDAU;groeß;oe;größer;ö;Du bisch no nit groeß gnuag, um e Flasch Wi us ztrinke, du muesch ersch no ebbis wase un größer wèrrè.
133559;8,38827;47,96002;4;1;41098;HUBERTSHOFEN;groß;o;greßer;e;Du bist nòit groß gnua zum a Gläsli Wi ustrinka, muascht zérscht no a weng waasa u. greßer wärra.
133784;8,63525;47,99144;4;1;41114;ÖFINGEN;groß;o;größer;ö;Du bischt noch net groß gnuèg, um e Fläsche Wḭn usztrinké, Du moscht erscht noe wḛnk wasé und größer wèare.
124119;13,28074;52,96653;1;1;4112;KLEIN-MUTZ;grot;o;grötter;ö;Du bist non nich grot nugt, üm eene Flasch Win uttodrinken, du müßt ierst noch een En'n wassen unn grötter wärd'n.
124065;13,52861;52,99313;1;1;4119;GROSS DￃﾖLLN;grot;o;grötter;ö;Du bist noch nich grot nog üm ene Flasch Wien uttodrinken, du möäßt irst noch en Enn' wassen unn grötter wärrn.
25178;7,15065;47,7618;4;1;41214;ASPACH-LE-BAS;groß;o;grèß'r;è;Dü bisch no nit groß g’nüă um a Flāscha Wi üsz’trinkă, dü mǖasch no èbbis wāchsa un grèß’r wārda.
119544;13,85918;52,933;1;1;4123;SENFTENHￃﾜTTE;grot;o;gröter;ö;Du bist no nich grot genung, üm ene Flasche Wien uttodrinken, du müßt irscht noch en Ende wassen un gröter werrn.
127959;7,65665;47,78685;4;1;41245;LIPBURG;groß;o;größer;ö;Du bisch no nitt groß g’nuèg, um è Fläschè Wi us z’dringè, Du muèsch zerscht nó ebbes wachsè und größer wèrrè.
131987;7,91301;47,80054;4;1;41262;UTZENFELD;groß;o;größer;ö;Du bisch no it groß gnuag, um e Guttere voll Wi usztrinke, du muesch zerscht no ebbis wachse un größer werde.
133429;7,64962;47,93629;4;1;41309;FELDKIRCH;groß;o;größer;ö;Du bisch no nitt groß guă, um e Fläsche Wī usztrinke, Du muăsch zerscht noch ebis waxe un größer wäre.
128554;7,90831;47,96423;4;1;41336;KAPPEL;groß;o;größer;ö;Du bischt no nit groß gnuag, um eine Fläsche Wi ausztrinka, du muascht z’erst no meh wachsa u. größer wära.
32998;7,15658;47,90483;4;1;41365;RIMBACH-PRÈS-GUEBWILLER;grōß;ō;grèßér;è;Dü bèsch no nét grōß g’nüa, um ’a Flăsch Wī üsz’dringa, dü müasch èrst noch ĕbbis wachsa un grèßér warda.
152474;14,35655;52,94545;2;1;4142;STOKI;grot;o;grötter;ö;Du bist no ni grot jenuch, üm enne Flasche Wien ut tu drinkn, du mußt irscht noch in enge wassen un grötter wern.
26570;7,39739;47,74412;4;1;41460;RIXHEIM;gross;o;grèser;è;Dè bisch no nig gross gnüa, um a Flasche Wy üs-z’trinka, dè müasch zerscht no-ne bèzzi wachse un grèser warde.
372358;14,65982;52,93143;1;1;4152;STOLECZNA;grod;o;gröteä;ö;"Du büst nonneh grod jenoch, üm ene Flasch Wien ut to drinkn; du mußt irscht noann Eng wassn un gröteä warn."
33696;7,44726;47,58851;4;1;41566;RANSPACH-LE-BAS;groß;o;greßer;e;Dă bisch no ni groß gnüa, fer a Flascha Wi üsztrinka, dü müesch zerscht no ebbis wachsa un greßer warda.
131694;7,66409;47,61258;4;1;41598;LÖRRACH;groß;o;größer;ö;Du bisch no nüt groß gnuèg, um ä Fläsche Wī ūs z’trinkè, du muèsch z’erscht no meh wachse und größer wèrde.
158956;14,92963;52,96688;1;1;4161;GLAZOW;groot;oo;gröta;ö;"Du bist nŏ nĭ groot genoog, üm een Flasch' Wien uhttodrinken; Du mußt irscht no'n Eng wasse un gröta waar'n."
130474;7,94873;47,62902;4;1;41623;HÜTTEN;groß;o;größer;ö;Dà bisch no|it groß gmuèag, aß chāsch è Fläschè Wī ūsdrinkè, Dè muèsch z erscht no ne weng wachse und größer werdè.
24527;7,1873;47,56163;4;1;41653;LARGITZEN;groß;o;greßer;e;Du bisch no nit groß gnue fier e Flasche Wihe üs ztrinkn, do muesch noh meh wachse un greßer werde.
161296;15,23687;52,94023;1;1;4171;OKUNIE;grot;o;grötter;ö;Du bist non̄e ne grot genog, üm een Flasch Wien ut to drinken, du mußt ehrst noch ehn Enee wassee un grötter waren.
36499;7,246;47,42133;4;1;41714;LUCELLE;gross;o;gréßer;é;Dü bisch noni gros gnüa, um ă Flăschă Wiă üsztrinkă, du muas̆ch no èbis wacksă un gréßer wărdă.
81078;11,3957;47,9297;4;1;41785;HￃﾖHENRAIN;gra̰͡os;a̰͡o;greßa;e;"Du bisch ao öd gra̰͡os gmu͡a, daschd á Flàschn Wḛi ausdrin̰há ko̰scht; Du mu͡aschd zerschd no wàxn und greßa we͡an."
82491;11,89878;47,92796;4;1;41801;GROSSHￃﾖHENRAIN;;;grèßa;è;Du bist da Lausa no zkloa füar a Maß, muaßs no̰ zèrschs grèßa wern.
71373;10,36106;47,90072;4;1;41819;OLLARZRIED;groß;o;größér;ö;Du bischt no it groß gnua um a Fläschḛ Wei ausz'trinkét, Du muascht erst no öbas wachsn und größér wearḛ.
83571;10,62392;47,8793;4;1;41836;KAUFBEUREN;groaß;oa;greaser;ea;Du bischt no it groaß gnua um a Fläsche Woin̰ ausz'trinket, Du muascht no greaser wera.
88202;10,85157;47,91541;4;1;41845;DENKLINGEN;groaß;oa;gräaßr;äa;Du bischt no it groaß gnua, daß die Fläscha Wei ustrinka kascht, du muascht zeast no wagsa u. gräaßr wera.
75437;11,10862;47,91142;4;1;41855;RAISTING;groaß;oa;gröaßr;öa;Du bist no nit groaß gnua um a Floscha Wei ausztrinka, du muaßt zearst wachsa und gröaßr wearn.
79008;11,60938;47,90265;4;1;41872;BAIERNRAIN;groß;o;;;Du bist no net groß gnua dast a Flaschn Wei ausdringa kunst du muast erst na wachsen.
74653;11,15493;47,76917;4;1;41932;HUGLFING;gro͡a̱ß;o͡a̱;gre͡a̱ßer;e͡a̱;Du bischt no it gro͡a̱ß gnu̱͡a, dascht a' Flaschn Weḭ' austrink'n ko̰scht, du mu̱͡ascht a ze͡a̱scht no wachs'n un gre͡a̱ßer we͡a̱rn.
89961;11,37598;47,75192;4;1;41939;PENZBERG;groaß;oa;gröaßa;öa;Du bischt no nit groaß gnua, um a Flaschn Wei auszaufa, Du muscht erscht no ebas waxn u. gröaßa wern.
76329;11,63273;47,76683;4;1;41948;REICHERSBEUERN;groß;o;größa;ö;Du bist no nöt groß gnua, um a Flaschn Wein ausztrinka, Du muaßt erst nu wachsn u. größa wern.
92849;11,86487;47,78497;4;1;41953;PARSBERG;groß;o;größa;ö;Du bist no nöt groß gnua, um a Floasch'n Wei'n auszutrinka, du muaßt erst no ebas wax’n und größa wern.
546057;12,32437868;47,7804255;4;1;41969;ASCHAU IM CHIEMGAU-NIEDERASCHAU;groß;o;größa;ö;Du bist no net groß gnua, um a Flaschn Wei ausztrinka, du muaßt erscht no wachs'n u. größa wern.
88458;10,37842;47,73522;4;1;41971;BETZIGAU;groß;o;grö̱ßr;ö;Du bischt no it groß gnua̰, um a Fle̱sche̬ Wei aus ztri̱nka̰̬, du mu̱a̰scht no mö̱ wa̱xe̬ und grö̱ßr wea̰rn.
70998;10,64225;47,72354;4;1;41980;SULZSCHNEID;gro͡aß;o͡a;gre͡aßer;e͡a;Du bischt no it gro͡aß gnu͡a zu n'r Flasche Wei austrinke, du mu͡ascht z’e͡arscht no a bißle wakse u. gre͡aßer we͡are.
79796;10,86194;47,70374;4;1;41986;STEINGADEN;groaß;oa;großer;o;Du bischt no nit groaß gnu, um 'n Flaschen̰ Wein̰ aus'trinkḛn, du mußscht erscht no öbbas waxen̰ u großer wern
86626;10,80235;47,62584;4;1;42039;BAYERNIEDERHOFEN;groaß;oa;größa;ö;Du bischt no it groaß gnua, uma Fläscha Wein ausztrinka, Du muschßt erscht etwas wachsa und größa wärn.
74050;11,43474;47,60578;4;1;42049;JACHENAU;groaß;oa;greaßa;ea;Du bischt no̰ it groaß gnua, um a Floschn Weḭ ausztrinḵn, du muasch ălērscht no waxn un greaßa wern.
75067;10,4287;47,54427;4;1;42056;UNTERJOCH;groas;oa;greaher;ea;Du bist noch nicht groas gnug um eine Flascha Wein ausztrinken, Du mußt earst no etwas wachse u greaher wern.
78677;11,13614;47,56027;4;1;42062;OBERAU;groas;oa;greaßa;ea;Du bischt no it groas gnu, zur a Flasche Wḛi ausztrinkn, du muascht zerscht no wagsn u. greaßa wern.
89391;12,3808;47,92824;4;1;42070;EGGSTￃﾄTT;gross;o;größa;ö;Du bist no nöd gros gnua, um a Flaschn Weiñ auszdŕinga, Du muaßt zerst no ebas woxn und größa wern.
71122;12,60502;47,9401;4;1;42076;TRAUNWALCHEN;grauß;au;größa;ö;Bist no nöt grauß gnua, daßd a Flaschn Wei aūstrinka kunst, Du muaßt zert no a weng wāxn u. größa wean.
84494;12,83494;47,95304;4;1;42084;KIRCHANSCHￃﾖRING;groß;o;größa;ö;Du bist nu net groß gnug, um a Flasch’n Wein auszutrinka, Du muaßt erst nu a bissei wachsn und größa wern.
86734;12,6446;47,7642;4;1;42116;RUHPOLDING;grous;ou;größa;ö;Du bist no nöt grous gnua um a Flaschn' Wei' auszsaufn', Du muaßt no' a Wenk (: bischen:) wachsen u. größa wern'.
90765;12,85562;47,8048;4;1;42118;ANGER;;;;;Du bist scho no z' kring das d'a Flaschn Wei' austrinkst, doafst scho no guating wagsn
80214;12,89858;47,60782;77;1;42132;RAMSAU BEI BERCHTESGADEN;grohs;oh;größa;ö;Du bist no net grohs gnua, um a Flosch Wei ausz’trinkane?, du muahst erst no ebbs wochsn & größa wern.
143055;5,9236;50,10765;5;1;42140;HACHIVILLE;grouß;ou;groß;ou;Du bass na nik grouß genou fir eng Flèsch Wéin auszedranken, du muß na é bésse wāßen a méi grouß giänn.
143413;5,8408;50,00969;5;1;42166;NIEDERWAMPACH;groos;oo;;;Du bass nach nit groos genuch fir eng Flesch Wen aus ze dranken. Du muss nach ewenech wuosen.
