Bogennummer;REDE_Namen;Longitude;Latitude;REDE_GIDs;Sprache;Herkunft;WS22::Transliteration WS22;WS22: Adjektivform;WS22: Stammvokal;WS31::Transliteration WS31;WS31: Adjektivform;WS31: Stammvokal
39647;Mittelstetten;11,09471;48,25545;74035;1;Marburg;Mi muaß laud schrei'n, schischd verschdead ear ins id.;laud;au;I verstia̰h ech id, ös miasz a̰ wia̰ni lauta̰r röd'n.;lauta̰r;au
3965;Heinersdorf;15,20762904;52,77160384;535125;1;Marburg;Man mut laut schreien (greelen), sonst versteht ha uns nich.;laut;au;Ick varstohe eich nich, jie mieten een bisken lauder reden.;lauder;au
39662;Bergkirchen;11,36479;48,259;91230;1;Marburg;Mia muß laut schresa, sunscht verschteht er uns et.;laut;au;I vosteha enk it, ös müats a bisl lauter ren.;lauter;au
39667;Unterschleissheim;11,56857;48,27277;78425;1;Marburg;Ma muaß laut schrein, sunst versteat a ins net.;laut;au;I verste enk net, es müaßts a bisl lauta red'n.;lauta;au
39673;Moosinning;11,84372;48,27687;91670;1;Marburg;Ma muaß laut schrein, schunst versteht er uns nöt.;laut;au;I versteh enk nöt, ös müaßt a bisl lauta schprecha.;lauta;au
39687;Oberdorfen;12,123;48,27017;83532;1;Marburg;Wia mua laut schrei, sist vosteht a ins nöt.;laut;au;"I vosteh eng nöt, ös miaßts a Bröggö lauda rön. (""reden"" für ""sprechen"")";lauda;au
39693;Wettenhausen;10,35773;48,39694;76916;1;Marburg;Ma muaß laut schrein, schonscht verstad er os net;laut;au;I verschtand ui net, ihr müaßt a bisle lauter schwätzn.;lauter;au
39710;Zusmarshausen;10,59655;48,39991;88455;1;Marburg;Ma͂ muaß laut schreia̰, so̰scht verstatt er uns it.;laut;au;I verstand ui nit, ihr müaßat a bißle lauter röda. (schwätză);lauter;au
39723;Täfertingen;10,82614;48,41021;88843;1;Marburg;Ma muß laut schreie, sonscht verschtot er uns it.;laut;au;J versthand eu it, ihr müßt a bisle laut'r spreache.;laut'r;au
39742;Gallenbach;11,09634;48,41371;72348;1;Marburg;Mir muaß laut schrein, sunsch versteht er unsch net.;laut;au;I versteh eng net, es müaschts a bißl lauta ren.;lauta;au
39865;Hilgertshausen;11,35435;48,42974;73328;1;Marburg;Mie mueß laut schrein sanscht versteht eis it;laut;au;I verstean enk it ös mäeßts a bisl läuter redn.;läuter;äu
39880;Allershausen;11,59892;48,43114;72319;1;Marburg;Ma muaß fest schrei'n, sunst vosteht a ins nöt.;fest;e;I vosteh enk nöt, ös müaßts a bißl lauta redn!;lauta;au
39891;Rast;11,85874117;48,44110373;544547;1;Marburg;Man muas laut schrein, saust vastehd a uns net.;laut;au;I' vasteh eng nicht, es müasts a bisl lauda ren.;lauda;au
39901;Vilsheim;12,10757;48,4469;87052;1;Marburg;Ma̰ muăß laud schraïn, sunst vāstéht ă uns nö̰t.;laud;au;I vostéh ḛnk nöt, ös mǖaßz ă bīßö lauda schmātze.;lauda;au
39954;Sattelbogen;12,62129;49,10828;82925;1;Marburg;Mia mous laut schreia sinst voschteht er uns ned.;laut;au;I voschte̱ enk ne̱d s möißts a Bißl lauta ren.;lauta;au
39962;Krailing;12,83618;49,11683;89344;1;Marburg;Mi͡a me͡îßma lat (gro͡uß) schre͡iî, sist verste͡îht er uns nöt.;lat;a;I vaste͡îh önk nöt, ös me͡îz lader red'n.;lader;a 
39968;Oberried;13,04039;49,10159;73289;1;Marburg;Man mua lat schrei sist voschtēt a uns net.;lat;a;I voschtēh eng nöt öß nüßz a weng lauta schmatzn.;lauta;au
40000;Pertolzhofen;12,34467;49,42629;85816;1;Marburg;Ma mouß laut schreia, sunst vaste-iht a runs nird.;laut;au;I verste-ih enk nird, déz me-isz a bissèl lauda redn.;lauda;au
40012;Tiefenbach;12,58351;49,43764;75007;1;Marburg;Ma̰ mouß lad schräa, sunst vostöit ea uns niad.;lad;a;I vostöi eng niat, dez möiz a bisl lauda redn.;lauda;au
40047;Pemfling;12,61149;49,26579;76282;1;Marburg;Mou ma lat schrän sist voschteiht a eam net.;lat;a;I vostei enk net, möißts es a weng lata sogn.;lata;a
40057;Arnschwang;12,81439;49,27324;72456;1;Marburg;Ma mouß lat schrei'n si(h)st vostei=ida uns net!;lat;a;I vostäi' enk nöt, ös möißt's a bißa'l lada (sch)sprächa!;lada;a
40112;Wald an der Alz;12,59359;48,12803;81519;1;Marburg;Miar müasn laut schrein, sunst voschteda uns nöt.;laut;au;I voschte eng nöt, ös müaßts a bisl lauta schrei.;lauta;au
40137;Ranoldsberg;12,33456;48,30807;77601;1;Marburg;Ma muß laut schrei'n, sinst vastehd er uns net.;laut;au;I vasteh enk net, es müßt's a bissel lauta red'n.;lauta;au
40145;Erharting;12,57622;48,27659;88448;1;Marburg;Má muắß laut schrĕĭn (da) sist voschtet a ŏā̮n nöt.;laut;au;J voste ench nöt, ös mießts bössa schrḛḭn.;;
40155;Gumpersdorf;12,87181;48,27722;82164;1;Marburg;Ma muaß laut schrei, sunst vasteht a uns nöt;laut;au;I vasteh enk nöt, ös müaßts a weng lauta rödn.;lauta;au
40191;Vilsbiburg;12,35586;48,44847;93127;1;Marburg;Ma muas laut schreiá, sunst vásteht ea uns nöt.;laut;au;I vostö enk nöt, ös müaßts á Bröckl laudá ren.;laudá;au
40202;Gangkofen;12,56337;48,4371;80656;1;Marburg;Mo̰n̰ mu͜aß laut schreia, sunst vasteht a uns nöt.;laut;au;I vaschté eng nöt, ös müßts a wöngal (ö) lauta schmazm.;;
40212;Neuhofen;12,84533;48,45503;90464;1;Marburg;Laut muáß ma schrei, sunst vaschteht áruns nöd.;laut;au;I vaschteh enk nöd, ös miaßz a bißl laudá schpröcha.;laudá;au
40220;Bad Birnbach;13,09117;48,44358;91891;1;Marburg;Ma muaß laut schrei, sunst vaschteht er uns nöt.;laut;au;I vosteh enk nöt, ös müaßts a wengerl lauta schmatz'n!;lauta;au
40231;Ruhstorf an der Rott;13,33631;48,43818;83577;1;Marburg;Ma̰ muas laut schrḛḭ, schunst vaschtḛḭt a unt nöt.;laut;au;I vaschteih engg nöt, ös müaßts a weng lauda schrḛ̰ḭ̰.;lauda;au
40274;Wörth an der Isar;12,34456;48,62368;86881;1;Marburg;Do muaß ma laud schrḛḭ, sunst voschtehd a runs nöt.;laud;au;I voschte enk nöt, ös müaßt's a bisl lauda rödn.;lauda;au
40286;Griesbach;12,57731;48,59899;89554;1;Marburg;Man muaß laut schrein, sunst versteht er uns nöt.;laut;au;Ich versteh eng nöt, ös müßt a bisserl lauter schwatzn.;lauter;au
40297;Indersbach;12,82663;48,60642;73681;1;Marburg;Mi(a) mouß laut schrḛḭ, sunst voschteta uns nöt.;laut;au;I vosteh enk nöt, ös müaßts a bisl lauda schmatzn.;lauda;au
40308;Walchsing;13,07675;48,60848;89328;1;Marburg;Man muaß laut schrei, sunst vorsteht er uns nit.;laut;au;J versteh eng nöt, müßts a bisl lauta sprecha.;lauta;au
40320;Kirchberg;13,32647;48,64583;73805;1;Marburg;Mia müßma lauta schrḛḭ, sunst versteht er uns net.;lauta;au;I versteh enk net, ös müaßts a bißl lauta schrḛḭ.;lauta;au
40331;Haag;13,59698;48,61501;75559;1;Marburg;Ma muaß stoark schrei, sunst versteht a uns nöt.;stoark;oa;I vasteh enk nöt, ös miaßts bessa schrei.;bessa;e
40402;Hankofen;12,58848;48,75623;89926;1;Marburg;Ma muaß laut schreiö, sist voschteht ar uns nöt.;laut;au;I vosteh eng nöt, ös müaßt a weng lauda röde.;lauda;au
40414;Plattling;12,87113;48,77837;75653;1;Marburg;Da muaß ma laut schreiă, sinst vosteht ea uns nöt.;laut;au;I vosteh enk nöt, ös müaßts a bißal laută rëd'n.;lautä;au
40420;Auerbach;13,09897;48,80355;91866;1;Marburg;Ma mūăs laut schrḛi, schist vostehd a uns nēd.;laut;au;I vosteh di net, du muaßt lauda schmātz'n.;lauda;au
40428;Saldenburg;13,35627;48,77431;84111;1;Marburg;Da müß ma bö(e)ssa schreḭn̰, sunst versted a uns nöt.;bö(e)ssa;ö(e);"I versteh enk nöt; müßts bessa schreḭn.";bessa;e
40439;Karlsbach;13,58501;48,76475;84144;1;Marburg;Ma muaß schei sunst vasteht a uns nöt;;;I vasteh enk nöt ös müaßts a bisl lauda spröchn.;lauda;au
40516;Steinach;12,61304;48,95448;72278;1;Marburg;Ma̰ muas laud schreḭ', sunst voschdeht er uns nöt.;lauda;au;I voschdeh enk nöt, ös müaßts a wengerl lauda röd'n.;lauda;au
40524;Perasdorf;12,80208;48,95084;85441;1;Marburg;Miâ mêîßma laut schreî-î, sinzt voschteht er uns nöt.;laut;au;I vosteh öng nöt, ös mêîßz a wöngerl lauda schmaz'n.;lauda;au
40531;Regen;13,12842;48,96849;73191;1;Marburg;Es muaß ma stoag schrein, sunst voste=iht a uns nöd;stoag;oa;I voste=ih önk nöd, ös müaßt's a bissal bössa schrei'n!;bössa;ö
40535;Klingenbrunn;13,31941;48,92172;78467;1;Marburg;Wenn ma nöt recht schreit, so verstehd a eam nöt.;recht;e;Schmatzts a bissl lauda, weiö ö nöd guad her (hör).;lauda;au
40538;Riekofen;12,35085;48,91814;86464;1;Marburg;Muaß ma laut schreia, sunst vasteht a uns nöt.;laut;au;I vosteh enk nöt, möißts a Bissl lauta red'n.;lauta;au
40597;Lindau (Bodensee);9,68397;47,54611;79504;1;Marburg;Ma mueß lut schreie, sunscht verschtoht'r is ett.;lut;u;I verschtand eich et, ihr müeßet a bitzele luter schwätze.;luter;u
40605;Schnellers;9,920912754;47,54890348;534361;1;Marburg;Mā muōß lut schrȫie, sus vrstōht ār īs īt.;lut;u;I versto ju it, dr miößet a wink luter schwätze.;luter;u
40613;Ratholz;10,13498;47,56238;72151;1;Marburg;Ma mua̰ß lut schröiĕ, sunscht vrschto̰d a̰ is it.;lut;u;I vrschta̰nd ui it dir müèßĕt a bitzlè luttr schbrèa̰chĕ.;luttr;u
40637;Eschbach;8,18086;47,6336;133937;1;Marburg;Ma mueß lut schreia, sust verstoht ’r üs it.;lut;u;I verstand eu nit, ihr müßet a weng lüter schwätza.;lüter;ü
40655;Erzingen;8,42011;47,66108;129007;1;Marburg;Ma mueß lūt schreie, sust verstoht er is nit.;lüt;ü;J' verstand euch nit, ihr mont è bitzle lūter schwätze.;lüter;ü
40757;Schienen;8,90035;47,68774;132354;1;Marburg;Ma moß lut schreia̰, suscht verschtoht er üs nit.;lut;u;I verstand eu nit, ihr mond a̰ weng luter schwäza.;luter;u
40771;Wollmatingen;9,146804618;47,69228556;546010;1;Marburg;Me mueß schreie, suscht verschtoht er is nit.;;;I' verstand ichi nit, ihr mont e bitzeli luter spreche.;luter;u
40785;Kluftern;9,40004;47,69278;129179;1;Marburg;Ma muaß lut riafa suscht verschtod ar is it.;lut;u;I' verschtandini it, ar mund a wenk liter schwaza.;liter;i 
40798;Obereisenbach;9,64125;47,6819;128674;1;Marburg;Ma̰ mua̰ß la̰ut schreia̰, sus va̰rschto̰t ea̰r ḭs i̮t.;la̰ut;a̰u;I verschtand ui i̮t, ia̰r mua̰nd a̰ wäng litta̰r schwätza̰.;litta̰r;i 
40807;Ratzenried;9,89935;47,72211;129612;1;Marburg;Ma mua͂ß lütt schreia, sus verstoht ma͂̆s it.;lütt;ü;Ih verschtend ui itt, dã̆r müã̆sã̆t ã̆ bizle lautr schwatzã̆.;lautr;au
4081;Bantikow;12,45354;52,93648;122057;1;Marburg;En mütt lût schrein, sü̆s vers(sch)teit he uns nich.;lût;û;Ick verschtå ju nich, ji müdden 'n bitschen lujer spräken (reden).;lujer;u
40819;Kreuzthal;10,12658869;47,70975489;535603;1;Marburg;Ma muaß laut schreia, suscht verschtaut er eis it.;laut;au;I verstand nanit, ihar müaßat a bitzela lauter spreacha.;lauter;au
40844;Münchingen;8,39596;47,82501;131887;1;Marburg;Mă muă lutt schraia, suscht văscho̰trt is itt.;lutt;u;I văschtand ai itt, dă müand ăweng lutr sprechă.;lutr;u
40863;Tengen;8,66036;47,81721;129798;1;Marburg;Ma mo̰ lut schreia, suscht verschtoht er is nit.;lut;u;I verschtand eu nit, da mond a wenga luter schwätza.;luter;u
40898;Billafingen;9,13657;47,83337;129675;1;Marburg;Ma moß laut schreia sußt verstoht er is it.;laut;au;I verstand u i et, ihr mend e weng leuter schwäga.;leuter;eu
4093;Kränzlin;12,74485;52,92901;123847;1;Marburg;Man mütt lut schreien, süss' versteiht he uns nich.;lut;u;Ick verstoh ju nich, jie mün en bäten luger reden.;luger;u
41018;Eigeltingen;8,8974;47,85806;130872;1;Marburg;Me mueß laut riefe, suscht versto̱ht er üs it.;laut;au;I verstand ich i it, de mo̱nd wäng lauter schwā̈tze.;lauter;au
4102;Seebeck;13,01943;52,93953;123243;1;Marburg;Man mütt lud schreien, süß versteit he uns nicht.;lud ;u;Ick verstah ju nich, jie mütten en bittchen luder spräken.;luder;u 
41049;Illmensee;9,37456;47,86209;133733;1;Marburg;Ma muaß laut schreia, suscht verschtoht er uis nit.;laut;au;I verschtand ui it, ihr mond e weng lauter schwätza.;lauter;au
41057;Baindt;9,66279;47,84325;133939;1;Marburg;Ma muaß lut schreia, sust verstoht e̮r is it.;lut;u;I verstandene it, ihr muand a bizele luter schwätza.;luter;u
41064;Ziegelbach;9,86355;47,89058;132320;1;Marburg;Wa muaß laut schreia, sunscht verstot er eis it.;laut;au;I verstand ui ĭtt, iar miaßet a bißle laut'r schwä̆za.;lautr;au
41076;Maria Steinbach;10,13795;47,88954;91094;1;Marburg;Ma̰ muaß laut schreua̰, suscht verstautr eus it.;laut;au;I verschtanda̰na̰ it, dr mia̰ßat a̰ bitzla̰ lautr schwätza̰.;lautr;au
41086;Waldau;8,16331;47,98172;132801;1;Marburg;Man mueß lutt briällèr sunsch verstoht eris itt.;lutt;u;I verstand eu itt, ir müèn é bißli (wengili) luter schwätzè.;luter;u
41098;Hubertshofen;8,38827;47,96002;133559;1;Marburg;Ma muaß lut schreia, sunscht verstòht r is nit.;lut;u;I verstand ihe nit ihr mónt a weng luter schwätza.;luter;u
41114;Öfingen;8,63525;47,99144;133784;1;Marburg;Mer moß lut schrein, suß verschtoht er ḭns net.;lut;u;Ech verschtand eub net, er mond e bizilé luter schwätze.;luter;u
4112;Klein-Mutz;13,28074;52,96653;124119;1;Marburg;Man mut luder spräken, sus versteiht he uns nüch.;luder;u;Ick verstah ju nich, jü müdd'n bitschen luder spräken.;luder;u
4119;Gross Dölln;13,52861;52,99313;124065;1;Marburg;Man mütt lut schreien, suß (:kurz gesprochen:) versteiht er uns nich.;lut;u;Ick verstoah' ju nich, ji mitten een bitschen luter räden.;luter;u
41200;Masevaux;6,99386;47,7727;31069;1;Marburg;Ma müass schtārk brüalla, sunchst vrschteht r is nit.;schtärk;ä;"I verstand di nit; r mīan a wenig schstärker rehda.";schstärker;ä
41214;Aspach-Le-Bas;7,15065;47,7618;25178;1;Marburg;Ma müaß lütt schrǟja, sunscht versteht ’r ĭs nit.;schrǟja;a;Ich v’rstand i nit, ihr mǖăn a bīzzala lütt’r sprācha.;lütt'r;ü
4123;Senftenhütte;13,85918;52,933;119544;1;Marburg;Man mütt forsch schrien, süst versteihter uns nich.;forsch;o ;Ick verstoah ju nich, jie mütten bütschkin förscher reden.;förscher;ö
41245;Lipburg;7,65665;47,78685;127959;1;Marburg;Mr muèß lutt schreiè, sunscht verschdoht er is nitt.;lutt;u;Ich verschdand euch nitt, d’r miènt a bitzele ludder schwätzè.;ludder;u
41262;Utzenfeld;7,91301;47,80054;131987;1;Marburg;Me mueß lutt schreie suscht verschoht er is it.;lutt;u;I verstand ei it, ihr müen e Bizele lutter schwätze.;lutter;u
41275;Schluchsee - Blasiwald;8,177056956;47,79865784;546039;1;Marburg;Ma mua lŭt schreia, suscht verschtōtrs it.;lŭt;ŭ;I verschtande it, da müant a wengg lŭter schwä̆tza.;lŭter;ŭ
41296;Oberentzen;7,37872;47,94354;23927;1;Marburg;Ma müa̮ß lüt schreia̮, sunscht versteht a̱r uns nit.;lüt;ü;Ich verstand éich nit, ihr mia̮n a bétzi̮ lüter réda̮.;lüter;ü
41309;Feldkirch;7,64962;47,93629;133429;1;Marburg;Mä̆ mues lutt brüalla suscht verstoht’r uns nitt.;lutt;u;I verstand üch nitt, ihr müeß a bitzili lutter schwätze.;lutter;u
41336;Kappel;7,90831;47,96423;128554;1;Marburg;Man muaß lut prüahla, sunst verschtoht er is nit.;lut;u;I verstand eu nit, ihr mend a weng lüter schwäza.;lüter;ü
41351;Urbès;6,95521;47,88255;27759;1;Marburg;Ma mueß lutt schreje, susch verschteht er i ni̱t.;lutt;u;I versta̱nd i ni̱t, i̱hr miē ne bizzel stärker rede.;stärker;ä
41365;Rimbach-Près-Guebwiller;7,15658;47,90483;32998;1;Marburg;Mă mǖaß lüt schrēia, sunst verstèht ’r is nĕ̀t.;lüt;ü;Ĕ̀ch verstand ēiach nét, èhr mīan a bètzĭ lüdèr spracha.;lüdèr;ü
4142;Stoki;14,35655;52,94545;152474;1;Marburg;Man mutt lude schrien süst versteht hä uns ni.;lude ;u;Ick verstoa ju ni ji müt'n in bitskin luder räd'n.;luder;u
41460;Rixheim;7,39739;47,74412;26570;1;Marburg;Ma müass lütt schrèia, sunscht verschteht-r is nèt.;lütt;ü;Ech verschtand-ech nèt, èhr mian a bètzi lüttr rède.;lüttr;ü
4152;Stoleczna;14,65982;52,93143;372358;1;Marburg;Eneä mutt lut schrieen, sunst veästeht heä uns neh.;lut;u;Ick veästoah ju neh, ji mötn beät luteä spreäk'n.;luteä;u
41566;Ranspach-Le-Bas;7,44726;47,58851;33696;1;Marburg;Ma müăß lütt schreya, suscht verstoht ’r eys nitt.;lütt;ü;I vrschtang ’ch nitt, dr miănn a weni lütter sprache.;lütter;ü
41598;Lörrach;7,66409;47,61258;131694;1;Marburg;Me mueß lut schreie, sunscht verschdoht er īs nüt.;lut;u;Ī verstand ich nüt, d’r müēnd e bizele luter schwätze.;luter;u
4161;Glazow;14,92963;52,96688;158956;1;Marburg;Ēna mut luj schrie, sü̆st vasteht he oos nĭ.;luj;u;Ick vastoah ju nĭ, jie mööt'n bäht luja spräke.;luja;u
41623;Hütten;7,94873;47,62902;130474;1;Marburg;Me muè lutt brüèlè, suscht verschtōht er is it.;lutt;u;I verschdand ich it, der müènd è bizeli lütter schwätzè.;lutter;u
41653;Largitzen;7,1873;47,56163;24527;1;Marburg;Mr mueß lüt schreien, suscht versteht er is nit.;lüt;ü;I versteh ech niet, d’r mient, e Bitzele lüter rede.;lüter;ü
4171;Okunie;15,23687;52,94023;161296;1;Marburg;Ma mut lut schriggen, sust versteiht he us nich.;lut;u;Ick verstoh ju nich, ji möten en bitz luder spreken.;luder;u
41714;Lucelle;7,246;47,42133;36499;1;Marburg;Mă müas lüt schreiǎ, suscht v'rschtéht ar eis nit.;lüt;ü;I verstéh é|ich nit, ihr mi|ănt ă wéni lütăr redă.;lütăr;ü
41785;Höhenrain;11,3957;47,9297;81078;1;Marburg;Mi mäaßn laut schrein, sischd vŏstehda ins id.;laut;au;I vŏsteh ḛnch id ös müăds a bißl laudá rön.;laudá;au
41801;Grosshöhenrain;11,89878;47,92796;82491;1;Marburg;Muast scho̰n läuta schrei'n, sist hea't er ins net.;läuta;äu;I hea (e) enk net, müaßts scho ̰ a ̰ bissei läuta schrein.;läuta;äu
41811;Tattenhausen;12,07702;47,92339;88213;1;Marburg;Mia mua laut schrai, sist vosteht ar ins nöt.;laut;au;I vostöh eng nöt ös müaßt a Bißl laida spröcha.;laida;ai
41819;Ollarzried;10,36106;47,90072;71373;1;Marburg;Ma muaß laut schreia, suscht vérstaut ear uns it.;laut;au;I verstand ui it, iahr müaßt a bitzlḛ lautér rädé.;lautér;au
41836;Kaufbeuren;10,62392;47,8793;83571;1;Marburg;Man̰ muëß lart schrein sonscht verstaut'r uns it.;lart;a;I verstand ui it, ir müesst a bissela lauter schwätza.;lauter;au
41845;Denklingen;10,85157;47,91541;88202;1;Marburg;Ma muaß laut schreia, suscht verstoht ear eus itt.;laut;au;I verstand ui it, diar müßat a bisle lautr röda.;lautr;au
41855;Raisting;11,10862;47,91142;75437;1;Marburg;Ma muaß laut schreia, soscht heartrs nit.;laut;au;I verstea enk it, es müaßz a bisl lautr redn.;lautr;au
41872;Baiernrain;11,60938;47,90265;79008;1;Marburg;Laut muß ma schreie, sunst versteht er uns net.;laut;au;I vasteh enk net es miats lauta sprecha.;lauta;au
41932;Huglfing;11,15493;47,76917;74653;1;Marburg;Mir mu̱͡aß laut schre̱͡arn, sist verschte͡a̱ht er ins it.;laut;au;I voste̱͡ah enk it, es mi̱͡aßts a we̱͡ani leida̰ redn.;leida̰;ei 
41939;Penzberg;11,37598;47,75192;89961;1;Marburg;Ma muas laut schrein, sunst vasteăt er uns it.;laut;au;I vosteă eng it, es müaßz a weani lauta ren.;lauta;au
41948;Reichersbeuern;11,63273;47,76683;76329;1;Marburg;Man muaß laut schrein, sunst versteht er uns nöt.;laut;au;I versteh eng nöt, ös müaßt a bisserl lauter redn.;lauter;au
41953;Parsberg;11,86487;47,78497;92849;1;Marburg;Man muß laut schrei'n, sunst versteht er uns nöt.;laut;au;I versteh öng nöt, ihr müaßt a bisl lauta red'n.;lauta;au
41963;Kirchdorf am Inn;12,10834;47,77873;89038;1;Marburg;Mia̰ müaßn laut schrein süst versteht er üns nöt.;laut;au;I versteh enk nöt, ös müa̰ßts a weng lauta̰ redn.;lauta̰;au
41969;Aschau im Chiemgau-Niederaschau;12,32437868;47,7804255;546057;1;Marburg;Mia muaß laut schreia, sunst verschteht er uns net.;laut;au;I voschteh enk net, ös müaßt's a bißl lauta schprecha.;lauta;au
41971;Betzigau;10,37842;47,73522;88458;1;Marburg;Ma mua̰ß laut schreia̰, suscht vrschtaut a eis itta̰.;laut;au;I̱ vrschta̱nd ui i̱tta̰̮ dier müeßet a Bitzle lautr schwätza̰.;lautr;au
41980;Sulzschneid;10,64225;47,72354;70998;1;Marburg;Ma muaß laut schreie, soscht v'rschtōt a eis it.;laut;au;I v'rschtend nib it, dir müeßet a bisle läuter röde.;läuter;äu
41986;Steingaden;10,86194;47,70374;79796;1;Marburg;Ma͂ muaß laut schreiḛn, so̰nscht, verstêht er eis it.;laut;au;I' verstand enk it, ir müßt an bisla lauter sprechḛn;lauter;au
42039;Bayerniederhofen;10,80235;47,62584;86626;1;Marburg;Ma muaß laut schreia, sonst verschtaht ma eus nit.;laut;au;J verschtond uich nit, dir müaschet lauta reda.;lauta;au 
42049;Jachenau;11,43474;47,60578;74050;1;Marburg;Mir muaß laut schrein, sischt voschteat er ins it.;laut;au ;I vastea enk it ös müaßt leita redn.;leita;ei 
